contig_id,Superkingdom,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus,Species
k127_13073881,Viruses,Unclassified Haemophilus influenzae like virus,Unclassified Haemophilus influenzae like virus,Unclassified Haemophilus influenzae like virus,Unclassified Haemophilus influenzae like virus,Unclassified Haemophilus influenzae like virus,Unclassified Haemophilus influenzae like virus,Unclassified Haemophilus influenzae like virus,Unclassified Haemophilus influenzae like virus,Unclassified Haemophilus influenzae like virus
k127_1489832,Viruses,Unclassified Viruses 188,Unclassified Viruses 188,Unclassified Viruses 188,Unclassified Viruses 188,Unclassified Viruses 188,Unclassified Viruses 188,Unclassified Viruses 188,Unclassified Viruses 188,Unclassified Viruses 188
k127_10948627,Viruses,Unclassified Viruses 189,Unclassified Viruses 189,Unclassified Viruses 189,Unclassified Viruses 189,Unclassified Viruses 189,Unclassified Viruses 189,Unclassified Viruses 189,Unclassified Viruses 189,Unclassified Viruses 189
k127_11807831,Viruses,Unclassified Viruses 190,Unclassified Viruses 190,Unclassified Viruses 190,Unclassified Viruses 190,Unclassified Viruses 190,Unclassified Viruses 190,Unclassified Viruses 190,Unclassified Viruses 190,Unclassified Viruses 190
k127_14411292,Viruses,Unclassified Viruses 191,Unclassified Viruses 191,Unclassified Viruses 191,Unclassified Viruses 191,Unclassified Viruses 191,Unclassified Viruses 191,Unclassified Viruses 191,Unclassified Viruses 191,Unclassified Viruses 191
k127_6207275,Viruses,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus
k127_4090541,Viruses,Unclassified Viruses 192,Unclassified Viruses 192,Unclassified Viruses 192,Unclassified Viruses 192,Unclassified Viruses 192,Unclassified Viruses 192,Unclassified Viruses 192,Unclassified Viruses 192,Unclassified Viruses 192
k127_5786516,Viruses,Streptococcus satellite phage Javan361,Streptococcus satellite phage Javan361,Streptococcus satellite phage Javan361,Streptococcus satellite phage Javan361,Streptococcus satellite phage Javan361,Streptococcus satellite phage Javan361,Streptococcus satellite phage Javan361,Streptococcus satellite phage Javan361,Streptococcus satellite phage Javan361
k127_14837742,Viruses,Unclassified Viruses 193,Unclassified Viruses 193,Unclassified Viruses 193,Unclassified Viruses 193,Unclassified Viruses 193,Unclassified Viruses 193,Unclassified Viruses 193,Unclassified Viruses 193,Unclassified Viruses 193
k127_4517131,Viruses,Unclassified Viruses 194,Unclassified Viruses 194,Unclassified Viruses 194,Unclassified Viruses 194,Unclassified Viruses 194,Unclassified Viruses 194,Unclassified Viruses 194,Unclassified Viruses 194,Unclassified Viruses 194
k127_10956282,Viruses,Unclassified Viruses 195,Unclassified Viruses 195,Unclassified Viruses 195,Unclassified Viruses 195,Unclassified Viruses 195,Unclassified Viruses 195,Unclassified Viruses 195,Unclassified Viruses 195,Unclassified Viruses 195
k127_13084818,Viruses,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus
k127_15149637,Viruses,Unclassified Viruses 196,Unclassified Viruses 196,Unclassified Viruses 196,Unclassified Viruses 196,Unclassified Viruses 196,Unclassified Viruses 196,Unclassified Viruses 196,Unclassified Viruses 196,Unclassified Viruses 196
k127_3211844,Viruses,Unclassified Viruses 197,Unclassified Viruses 197,Unclassified Viruses 197,Unclassified Viruses 197,Unclassified Viruses 197,Unclassified Viruses 197,Unclassified Viruses 197,Unclassified Viruses 197,Unclassified Viruses 197
k127_1918966,Viruses,Unclassified Viruses 198,Unclassified Viruses 198,Unclassified Viruses 198,Unclassified Viruses 198,Unclassified Viruses 198,Unclassified Viruses 198,Unclassified Viruses 198,Unclassified Viruses 198,Unclassified Viruses 198
k127_2784956,Viruses,Unclassified Viruses 199,Unclassified Viruses 199,Unclassified Viruses 199,Unclassified Viruses 199,Unclassified Viruses 199,Unclassified Viruses 199,Unclassified Viruses 199,Unclassified Viruses 199,Unclassified Viruses 199
k127_4941781,Viruses,Unclassified Streptococcus like virus,Unclassified Streptococcus like virus,Unclassified Streptococcus like virus,Unclassified Streptococcus like virus,Unclassified Streptococcus like virus,Unclassified Streptococcus like virus,Unclassified Streptococcus like virus,Unclassified Streptococcus like virus,Unclassified Streptococcus like virus
k127_14850862,Viruses,Unclassified Viruses 200,Unclassified Viruses 200,Unclassified Viruses 200,Unclassified Viruses 200,Unclassified Viruses 200,Unclassified Viruses 200,Unclassified Viruses 200,Unclassified Viruses 200,Unclassified Viruses 200
k127_10108355,Viruses,Unclassified Viruses 201,Unclassified Viruses 201,Unclassified Viruses 201,Unclassified Viruses 201,Unclassified Viruses 201,Unclassified Viruses 201,Unclassified Viruses 201,Unclassified Viruses 201,Unclassified Viruses 201
k127_11825006,Viruses,Unclassified Viruses 202,Unclassified Viruses 202,Unclassified Viruses 202,Unclassified Viruses 202,Unclassified Viruses 202,Unclassified Viruses 202,Unclassified Viruses 202,Unclassified Viruses 202,Unclassified Viruses 202
k127_6666070,Viruses,Unclassified Riemerella anatipestifer like virus,Unclassified Riemerella anatipestifer like virus,Unclassified Riemerella anatipestifer like virus,Unclassified Riemerella anatipestifer like virus,Unclassified Riemerella anatipestifer like virus,Unclassified Riemerella anatipestifer like virus,Unclassified Riemerella anatipestifer like virus,Unclassified Riemerella anatipestifer like virus,Unclassified Riemerella anatipestifer like virus
k127_10551433,Viruses,Unclassified Viruses 203,Unclassified Viruses 203,Unclassified Viruses 203,Unclassified Viruses 203,Unclassified Viruses 203,Unclassified Viruses 203,Unclassified Viruses 203,Unclassified Viruses 203,Unclassified Viruses 203
k127_6668290,Viruses,Unclassified Homo sapiens like virus,Unclassified Homo sapiens like virus,Unclassified Homo sapiens like virus,Unclassified Homo sapiens like virus,Unclassified Homo sapiens like virus,Unclassified Homo sapiens like virus,Unclassified Homo sapiens like virus,Unclassified Homo sapiens like virus,Unclassified Homo sapiens like virus
k127_1928687,Viruses,Unclassified Viruses 204,Unclassified Viruses 204,Unclassified Viruses 204,Unclassified Viruses 204,Unclassified Viruses 204,Unclassified Viruses 204,Unclassified Viruses 204,Unclassified Viruses 204,Unclassified Viruses 204
k127_9231815,Viruses,Unclassified Viruses 205,Unclassified Viruses 205,Unclassified Viruses 205,Unclassified Viruses 205,Unclassified Viruses 205,Unclassified Viruses 205,Unclassified Viruses 205,Unclassified Viruses 205,Unclassified Viruses 205
k127_8391121,Viruses,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus
k127_7962517,Viruses,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus
k127_13102147,Viruses,Unclassified Viruses 206,Unclassified Viruses 206,Unclassified Viruses 206,Unclassified Viruses 206,Unclassified Viruses 206,Unclassified Viruses 206,Unclassified Viruses 206,Unclassified Viruses 206,Unclassified Viruses 206
k127_7534918,Viruses,Unclassified Viruses 207,Unclassified Viruses 207,Unclassified Viruses 207,Unclassified Viruses 207,Unclassified Viruses 207,Unclassified Viruses 207,Unclassified Viruses 207,Unclassified Viruses 207,Unclassified Viruses 207
k127_207240,Viruses,Unclassified Viruses 208,Unclassified Viruses 208,Unclassified Viruses 208,Unclassified Viruses 208,Unclassified Viruses 208,Unclassified Viruses 208,Unclassified Viruses 208,Unclassified Viruses 208,Unclassified Viruses 208
k127_7537801,Viruses,Unclassified Viruses 209,Unclassified Viruses 209,Unclassified Viruses 209,Unclassified Viruses 209,Unclassified Viruses 209,Unclassified Viruses 209,Unclassified Viruses 209,Unclassified Viruses 209,Unclassified Viruses 209
k127_6230542,Viruses,Unclassified Viruses 210,Unclassified Viruses 210,Unclassified Viruses 210,Unclassified Viruses 210,Unclassified Viruses 210,Unclassified Viruses 210,Unclassified Viruses 210,Unclassified Viruses 210,Unclassified Viruses 210
k127_15156567,Viruses,Unclassified Viruses 211,Unclassified Viruses 211,Unclassified Viruses 211,Unclassified Viruses 211,Unclassified Viruses 211,Unclassified Viruses 211,Unclassified Viruses 211,Unclassified Viruses 211,Unclassified Viruses 211
k127_11838800,Viruses,Unclassified Viruses 212,Unclassified Viruses 212,Unclassified Viruses 212,Unclassified Viruses 212,Unclassified Viruses 212,Unclassified Viruses 212,Unclassified Viruses 212,Unclassified Viruses 212,Unclassified Viruses 212
k127_3681046,Viruses,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus
k127_10565850,Viruses,Unclassified Exserohilum turcica Et28A like virus,Unclassified Exserohilum turcica Et28A like virus,Unclassified Exserohilum turcica Et28A like virus,Unclassified Exserohilum turcica Et28A like virus,Unclassified Exserohilum turcica Et28A like virus,Unclassified Exserohilum turcica Et28A like virus,Unclassified Exserohilum turcica Et28A like virus,Unclassified Exserohilum turcica Et28A like virus,Unclassified Exserohilum turcica Et28A like virus
k127_5381854,Viruses,Unclassified Viruses 213,Unclassified Viruses 213,Unclassified Viruses 213,Unclassified Viruses 213,Unclassified Viruses 213,Unclassified Viruses 213,Unclassified Viruses 213,Unclassified Viruses 213,Unclassified Viruses 213
k127_1939457,Viruses,Unclassified Viruses 214,Unclassified Viruses 214,Unclassified Viruses 214,Unclassified Viruses 214,Unclassified Viruses 214,Unclassified Viruses 214,Unclassified Viruses 214,Unclassified Viruses 214,Unclassified Viruses 214
k127_7974261,Viruses,Unclassified Viruses 215,Unclassified Viruses 215,Unclassified Viruses 215,Unclassified Viruses 215,Unclassified Viruses 215,Unclassified Viruses 215,Unclassified Viruses 215,Unclassified Viruses 215,Unclassified Viruses 215
k127_9693488,Viruses,Unclassified Viruses 216,Unclassified Viruses 216,Unclassified Viruses 216,Unclassified Viruses 216,Unclassified Viruses 216,Unclassified Viruses 216,Unclassified Viruses 216,Unclassified Viruses 216,Unclassified Viruses 216
k127_6238827,Viruses,Unclassified Picea abies fosmid  like virus,Unclassified Picea abies fosmid  like virus,Unclassified Picea abies fosmid  like virus,Unclassified Picea abies fosmid  like virus,Unclassified Picea abies fosmid  like virus,Unclassified Picea abies fosmid  like virus,Unclassified Picea abies fosmid  like virus,Unclassified Picea abies fosmid  like virus,Unclassified Picea abies fosmid  like virus
k127_6686173,Viruses,Unclassified Viruses 217,Unclassified Viruses 217,Unclassified Viruses 217,Unclassified Viruses 217,Unclassified Viruses 217,Unclassified Viruses 217,Unclassified Viruses 217,Unclassified Viruses 217,Unclassified Viruses 217
k127_2806277,Viruses,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus,Unclassified Solanum tuberosum like virus
k127_14875733,Viruses,Unclassified Viruses 218,Unclassified Viruses 218,Unclassified Viruses 218,Unclassified Viruses 218,Unclassified Viruses 218,Unclassified Viruses 218,Unclassified Viruses 218,Unclassified Viruses 218,Unclassified Viruses 218
k127_5815475,Viruses,Unclassified Viruses 219,Unclassified Viruses 219,Unclassified Viruses 219,Unclassified Viruses 219,Unclassified Viruses 219,Unclassified Viruses 219,Unclassified Viruses 219,Unclassified Viruses 219,Unclassified Viruses 219
k127_1522415,Viruses,Unclassified Viruses 220,Unclassified Viruses 220,Unclassified Viruses 220,Unclassified Viruses 220,Unclassified Viruses 220,Unclassified Viruses 220,Unclassified Viruses 220,Unclassified Viruses 220,Unclassified Viruses 220
k127_6242967,Viruses,Unclassified Viruses 221,Unclassified Viruses 221,Unclassified Viruses 221,Unclassified Viruses 221,Unclassified Viruses 221,Unclassified Viruses 221,Unclassified Viruses 221,Unclassified Viruses 221,Unclassified Viruses 221
k127_7139896,Viruses,Unclassified Viruses 222,Unclassified Viruses 222,Unclassified Viruses 222,Unclassified Viruses 222,Unclassified Viruses 222,Unclassified Viruses 222,Unclassified Viruses 222,Unclassified Viruses 222,Unclassified Viruses 222
k127_660985,Viruses,Unclassified Eukaryotic like virus,Unclassified Eukaryotic like virus,Unclassified Eukaryotic like virus,Unclassified Eukaryotic like virus,Unclassified Eukaryotic like virus,Unclassified Eukaryotic like virus,Unclassified Eukaryotic like virus,Unclassified Eukaryotic like virus,Unclassified Eukaryotic like virus
k127_4551677,Viruses,Unclassified Campylobacter ureolyticus like virus,Unclassified Campylobacter ureolyticus like virus,Unclassified Campylobacter ureolyticus like virus,Unclassified Campylobacter ureolyticus like virus,Unclassified Campylobacter ureolyticus like virus,Unclassified Campylobacter ureolyticus like virus,Unclassified Campylobacter ureolyticus like virus,Unclassified Campylobacter ureolyticus like virus,Unclassified Campylobacter ureolyticus like virus
